product_id,name,brand,category,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
424,Popular Essentials Green Peas (Un-Polished),Popular Essentials,Cooking Essentials,12000,10,5,10800,500,False,500
425,Quaker Oats Pouch,Quaker Oats,Cooking Essentials,27600,10,6,24800,1500,False,1
426,24 Mantra Organic Urad White Whole,24 Mantra,Cooking Essentials,14500,15,4,12200,500,False,500
427,Popular Essentials Guntur Chilli Stemless,Popular Essentials,Cooking Essentials,4000,2,2,3900,100,False,100
428,Popular Essentials Moth Whole,Popular Essentials,Cooking Essentials,9000,10,6,8100,500,False,500
429,Keya Pizza Seasoning,Keya,Cooking Essentials,10900,17,6,9000,45,False,45
430,Keya Piri Piri | Exotic Spices Mix,Keya,Cooking Essentials,10900,20,6,8700,80,False,80
431,24 Mantra Organic Moong Dal,24 Mantra,Cooking Essentials,13500,7,6,12500,500,False,500
432,Betty Crocker French Vanilla Cake Mix,Betty Crocker,Cooking Essentials,31000,10,6,27600,520,False,520
433,Delight Nuts Dried Cranberries ,Delight Nuts,Cooking Essentials,34000,20,6,27200,200,False,200
434,Everest Kesari Milk Masala,Everest,Cooking Essentials,20500,0,2,20500,50,False,50
435,Tong Garden Salted Cocktail Nuts,Tong Garden,Cooking Essentials,29500,9,5,26600,160,False,160
436,MTR Uttapam Mix,MTR,Cooking Essentials,16500,5,6,15600,500,False,500
437,Gits Khaman Dhokla Instant Snack Mix,Gits,Cooking Essentials,6500,6,6,6100,180,False,180
438,Happilo Premium 100% Natural Whole Cashews,Happilo Premium,Cooking Essentials,33500,29,6,23500,200,False,200
439,Everest Dry Mango Powder,Everest,Cooking Essentials,8000,0,5,8000,100,False,100
440,Dabur Hommade - Ginger Garlic Past Tub,Dabur,Cooking Essentials,11000,5,6,10400,400,False,400
441,Everest Chicken Masala,Everest,Cooking Essentials,14700,10,6,13200,200,False,200
442,Gits Medu Vada Instant Snack Mix,Gits,Cooking Essentials,9000,4,6,8600,200,False,200
443,Weikfield Drinking Chocolate Powder,Weikfield,Cooking Essentials,6500,10,6,5800,100,False,100
444,Popular Essentials Regular White Lobia,Popular Essentials,Cooking Essentials,7000,10,6,6300,500,False,500
445,Puro Healthy Salt Crystal,Puro Healthy,Cooking Essentials,13500,7,6,12500,1000,False,1
446,Popular Essentials Premium Jeera Rice,Popular Essentials,Cooking Essentials,14000,0,5,14000,1000,False,1
447,Smith & Jones Shahi Paneer Masala Mix,Smith & Jones,Cooking Essentials,4400,0,6,4400,60,False,60
448,Betty Crocker Mug Treats - Chocolate Mix - Pack of 4,Betty Crocker,Cooking Essentials,20000,11,6,17800,264,False,264
449,Smith & Jones Pasta Masala,Smith & Jones,Cooking Essentials,6000,10,5,5400,108,False,108
450,Catch Black Pepper Sprinkler,Catch,Cooking Essentials,10000,0,1,10000,50,False,50
451,Weikfield Cooker Cake Mix - Chocolate,Weikfield,Cooking Essentials,9500,6,6,8900,150,False,150
452,ITC Master Chef Butter Chicken,ITC Master Chef,Cooking Essentials,7500,30,6,5200,80,False,80
454,Smith & Jones Mutter Paneer Masala,Smith & Jones,Cooking Essentials,4200,0,6,4200,60,False,60
455,Kitchens of India Dal Bukhara Gravy Mix,Kitchens,Cooking Essentials,11000,30,6,7700,285,False,285
456,Popular Essentials Fried Gram (Bengal Gram),Popular Essentials,Cooking Essentials,7000,10,6,6300,500,False,500
457,Gits Jalebi with Maker Dessert Mix,Gits,Cooking Essentials,7500,16,6,6300,100,False,100
458,Popular Essentials Soya Beans ,Popular Essentials,Cooking Essentials,8000,6,6,7500,500,False,500
459,24 Mantra Organic Roasted Bengal Gram Dal,24 Mantra,Cooking Essentials,10500,7,6,9700,500,False,500
460,Keya Italian Seasoning,Keya,Cooking Essentials,10900,10,6,9800,35,False,35
461,MTR Idli/Dosa/Chilly Chutney Powder,MTR,Cooking Essentials,11500,0,3,11500,200,False,200
462,Delight Nuts Trail Mix ,Delight Nuts,Cooking Essentials,39900,25,6,29900,200,False,200
463,Praakritik Organic Chilka Moong Dal,Praakritik,Cooking Essentials,12000,10,6,10800,500,False,500
464,Smith & Jones Garlic & Herbs Masala Mix,Smith & Jones,Cooking Essentials,9900,0,6,9900,75,False,75
465,Eastern Tamarind,Eastern,Cooking Essentials,6300,0,6,6300,200,False,200
466,Tong Garden Wasabi Coated Greenpeas Tin,Tong Garden,Cooking Essentials,20000,11,6,17800,180,False,180
467,Flying Bird Pineapple Artifical Food Essence,Flying Bird,Cooking Essentials,5000,2,6,4900,20,False,20
469,Japanese Choice Udon Noodles,Japanese Choice,Cooking Essentials,29500,9,6,26600,250,False,250
470,Pantai Coconut Milk,Pantai,Cooking Essentials,15000,0,4,15000,400,False,400
471,Praakritik Organic Masoor Dal,Praakritik,Cooking Essentials,13000,10,6,11600,500,False,500
472,Popular Essentials Classic Sona Masuri Rice,Popular Essentials,Cooking Essentials,43000,10,6,38700,5000,False,5
473,Popular Essentials Salted Murmure ,Popular Essentials,Cooking Essentials,7000,18,6,5700,400,False,400
474,Oleev Active Oil (Pouch),Oleev,Cooking Essentials,26500,9,6,23900,1000,False,1
475,Delight Nuts Dried Blueberries ,Delight Nuts,Cooking Essentials,54000,20,6,43200,150,False,150
476,Popular Essentials Double Beans White,Popular Essentials,Cooking Essentials,6000,10,6,5400,250,False,250
477,Delight Nuts Almond Natural ,Delight Nuts,Cooking Essentials,34900,20,6,27900,200,False,200
478,Praakritik Organic Jaggery,Praakritik,Cooking Essentials,16000,6,6,15000,900,False,900
479,Praakritik Organic Raw Sugar,Praakritik,Cooking Essentials,9000,6,6,8400,500,False,500
480,MTR Masala - Sambar Powder,MTR,Cooking Essentials,11500,0,4,11500,200,False,200
481,RRO Til Dil Premium Til Oil Bottle,RRO,Cooking Essentials,17300,6,6,16200,500,False,500
482,ITC Master Chef Vegetable Biryani Cooking Paste,ITC Master Chef,Cooking Essentials,7500,30,5,5200,80,False,80
483,Jivana Jaggery,Jivana,Cooking Essentials,10000,0,2,10000,950,False,950
484,Praakritik Organic Besan,Praakritik,Cooking Essentials,17000,6,6,15900,500,False,500
485,MTR Instant Gulab Jamun Mix,MTR,Cooking Essentials,19500,9,6,17600,500,False,500
486,Maggi Magic Cubes Extra Chicken,Maggi,Cooking Essentials,19900,0,2,19900,240,False,240
487,On1y Mixed Herbs,On1y,Cooking Essentials,9900,0,6,9900,14,False,14
488,Popular Essentials Urad Gola Black (Un-Polished),Popular Essentials,Cooking Essentials,8000,10,6,7200,500,False,500
489,Gits Dessert Mix China Grass Bombay Halwa,Gits,Cooking Essentials,5500,0,4,5500,80,False,80
490,Praakritik Organic Basmati Rice,Praakritik,Cooking Essentials,17000,0,5,17000,500,False,500
491,Ceres Foods Nalli Nihari Instant Liquid Masala,Ceres Foods,Cooking Essentials,22000,50,6,11000,200,False,200
492,Borges Canola Oil Pet Bottle,Borges,Cooking Essentials,39900,0,6,39900,1000,False,1
493,Suhana Biryani Masala,Suhana,Cooking Essentials,6600,0,6,6600,50,False,50
494,On1y Black Salt Grinder,On1y,Cooking Essentials,9900,0,6,9900,100,False,100
495,Popular Essentials Nylon Til,Popular Essentials,Cooking Essentials,4000,2,6,3900,100,False,100
496,Pillsbury Rich Choco Oven Cake Mix - Egg Free,Pillsbury,Cooking Essentials,17000,6,6,15900,270,False,270
497,Weikfield Tomato Salsa Instant Pasta,Weikfield,Cooking Essentials,2500,0,1,2500,77,False,77
498,Praakritik Organic Jowar Atta,Praakritik,Cooking Essentials,11000,6,6,10300,500,False,500
499,Sugarfree Gold Low Calorie Sweetner ,Sugarfree,Cooking Essentials,27000,7,6,25100,50,False,50
500,Epicurea Thai Jasmine Rice,Epicurea,Cooking Essentials,29500,0,4,29500,500,False,500
501,Yummiez Chicken Garlic Fingers Pouch,Yummiez,Cooking Essentials,25000,0,5,25000,400,False,400
502,RRO Primio Refined Groundnut (Jar),RRO,Cooking Essentials,49000,11,6,43600,2000,False,2
503,Praakritik Organic Tuvar Dal,Praakritik,Cooking Essentials,14000,0,6,14000,500,False,500
504,Sugarfree Gold Low Calorie Sweetner,Sugarfree,Cooking Essentials,18500,5,3,17500,300,False,300
505,Cantina Beans Mexican Beans,Cantina,Cooking Essentials,25000,14,6,21300,410,False,410
506,Pillsbury Oven Cake Mix - Vanilla,Pillsbury,Cooking Essentials,17500,10,6,15600,225,False,225
507,Hershey's Chocolate Milk Booster,Hershey's,Cooking Essentials,20000,0,6,20000,450,False,450
508,Popular Essentials Byadagi Chilli Stemless,Popular Essentials,Cooking Essentials,8000,0,6,8000,100,False,100
509,Suhana Spice Mix - Chicken Biryani,Suhana,Cooking Essentials,6600,0,6,6600,50,False,50
510,Praakritik Organic Yellow Moon Dal,Praakritik,Cooking Essentials,13500,0,6,13500,500,False,500
513,24 Mantra Sona Masuri Brown Rice,24 Mantra,Cooking Essentials,47500,10,6,42300,5000,False,5
514,24 Mantra Organic Pancharatna Dal - Split,24 Mantra,Cooking Essentials,13000,7,6,12000,500,False,500
515,24 Mantra Organic Cumin Powder,24 Mantra,Cooking Essentials,7000,0,6,7000,100,False,100
516,Popular Essentials Samba Broken Wheat,Popular Essentials,Cooking Essentials,10000,11,6,8900,500,False,500
517,Betty Crocker Chocolate Fudge Cake Mix,Betty Crocker,Cooking Essentials,29500,0,6,29500,475,False,475
518,Borges Extra Light Olive Oil Bottle ,Borges,Cooking Essentials,260000,46,6,139900,2000,False,2
519,Flying Bird Premium Orange Artificial Food Essence,Flying Bird,Cooking Essentials,6000,0,6,6000,20,False,20
520,Popular Essentials Red Cherry/Gundu Chilli,Popular Essentials,Cooking Essentials,9500,0,6,9500,100,False,100
522,Flying Bird Food Essence - Kewra,Flying Bird,Cooking Essentials,5000,0,6,5000,20,False,20
523,MTR Vada Breakfast,MTR,Cooking Essentials,20000,0,1,20000,500,False,500
524,On1y Pasta Seasoning,On1y,Cooking Essentials,9900,0,6,9900,30,False,30
525,Praakritik Organic Indrayani Rice,Praakritik,Cooking Essentials,7000,0,6,7000,500,False,500
526,On1y Pizza Seasoning,On1y,Cooking Essentials,9900,0,6,9900,28,False,28
527,Kitchens of India Mutter Paneer Mix,Kitchens,Cooking Essentials,12000,30,4,8400,285,False,285
528,Aashirvaad Svasti Cow Ghee Tetra Pack,Aashirvaad,Cooking Essentials,29500,0,6,29500,500,False,500
529,Weikfield Cooker Cake Mix - Vanilla,Weikfield,Cooking Essentials,9500,0,6,9500,150,False,150
530,Praakritik Organic Kapli Wheat Atta,Praakritik,Cooking Essentials,16500,10,6,14700,1000,False,1
531,Epicurea Sushi Rice,Epicurea,Cooking Essentials,29500,0,6,29500,500,False,500
532,Sugarfree Natural Green Stevia Leaves Zero Calorie,Sugarfree,Cooking Essentials,7500,0,2,7500,100,False,100
533,Smith & Jones Italian Spices Masala Mix,Smith & Jones,Cooking Essentials,9900,0,6,9900,75,False,75
534,Satyam Nighties Spices  Chilli Bore,Satyam,Cooking Essentials,8900,10,6,8000,100,False,100
535,Weikfield Veg Jelly Crystals - Orange,Weikfield,Cooking Essentials,4500,2,6,4400,90,False,90
536,Praakritik Organic Jumbo Rolled Oats,Praakritik,Cooking Essentials,19000,11,6,16900,500,False,500
537,On1y Sea Salt Grinder,On1y,Cooking Essentials,8900,0,6,8900,100,False,100
538,Delight Nuts Berries Mix ,Delight Nuts,Cooking Essentials,39900,20,6,31900,200,False,200
540,Praakritik Organic Ginger Powder,Praakritik,Cooking Essentials,13900,10,6,12500,100,False,100
541,Suhana Mutton Gravy Mix,Suhana,Cooking Essentials,4500,0,4,4500,80,False,80
542,On1y Salad Seasoning Grinder,On1y,Cooking Essentials,13900,0,6,13900,45,False,45
543,Figaro Pure Olive Oil,Figaro,Cooking Essentials,32500,8,1,29900,200,False,200
544,Madhur Sugar,Madhur,Cooking Essentials,6000,6,0,5600,1000,True,1
545,Amul Fresh Cream,Amul,Cooking Essentials,6300,0,0,6300,250,True,250
546,Madhur Pure And Hygienic Sugar,Madhur,Cooking Essentials,29500,9,0,26600,5000,True,5
547,Satyam Poha Jada,Satyam,Cooking Essentials,3500,8,0,3200,500,True,500
548,Aashirvaad Superior MP Whole Wheat Atta,Aashirvaad,Cooking Essentials,5300,1,0,5200,1000,True,1
549,Fortune Soyabean Oil,Fortune,Cooking Essentials,21000,13,0,18100,1000,True,1
550,Maggi Masala Ae Magic,Maggi,Cooking Essentials,5800,6,0,5400,72,True,72
551,Aashirvaad Iodised Salt ,Aashirvaad,Cooking Essentials,2200,13,0,1900,1000,True,1
552,Maggi 2-Minute Instant Noodles - Masala,Maggi,Cooking Essentials,4400,0,0,4400,280,True,280
553,Popular Essentials Phool Makhana (Jumbo Size),Popular Essentials,Cooking Essentials,15000,14,0,12800,100,True,100
554,Aashirvaad Atta With Mutigrains,Aashirvaad,Cooking Essentials,31500,8,0,28700,5000,True,5
555,Tata Sampann Poha,Tata,Cooking Essentials,4400,6,0,4100,500,True,500
556,Fortune Besan Flour,Fortune,Cooking Essentials,12000,0,0,12000,1000,True,1
557,Popular Essentials Toor Dal (Un-Polished),Popular Essentials,Cooking Essentials,8000,7,0,7400,500,True,500
558,Everest Tikhalal Hot & Red Chilly Powder,Everest,Cooking Essentials,4700,2,0,4600,100,True,100
559,Popular Essentials Chia Seeds,Popular Essentials,Cooking Essentials,5000,2,0,4900,100,True,100
560,Tata Sampann Unpolished Toor Dal/Arhar Dal,Tata,Cooking Essentials,17900,1,0,17700,1000,True,200
561,Everest Coriander Powder,Everest,Cooking Essentials,3200,3,0,3100,100,True,100
562,Satyam Thin Poha Patla,Satyam,Cooking Essentials,3800,7,0,3500,500,True,500
563,Popular Essentials Sona Masouri Raw Rice,Popular Essentials,Cooking Essentials,7500,0,0,7500,1000,True,1
564,Tata Sampann High Protien Chana Dal - Split,Tata,Cooking Essentials,6400,0,0,6400,500,True,500
565,Satyam Singdana ,Satyam,Cooking Essentials,11900,6,0,11100,500,True,500
566,Tata Sampann Moong Chilka ,Tata,Cooking Essentials,8800,6,0,8200,500,True,500
567,Tata Sampann High Protien Toor Dal - Split,Tata,Cooking Essentials,9100,2,0,8900,500,True,500
568,Ching's Chow Mein Hakka Noodles Masala,Ching's,Cooking Essentials,1000,0,0,1000,20,True,20
569,Everest Chat Masala,Everest,Cooking Essentials,6500,9,0,5900,100,True,100
570,Popular Essentials Black Brown Chana (Un-Polished),Popular Essentials,Cooking Essentials,5500,9,0,5000,500,True,500
571,Dabur Ginger Garlic Paste,Dabur,Cooking Essentials,5000,6,0,4700,200,True,200
572,Ching's Secret Veg Hakka Noodles,Ching's,Cooking Essentials,10700,0,0,10700,600,True,600
573,Saffola Oats 100 % Natural,Saffola,Cooking Essentials,1500,0,0,1500,38,True,38
574,Everest Kashmiri Lal Chilli Powder,Everest,Cooking Essentials,31000,10,0,27900,500,True,500
575,Popular Essentials Black Raisins Seedless,Popular Essentials,Cooking Essentials,6000,10,0,5400,100,True,100
576,Daawat Rozana Super Basmati Rice,Daawat,Cooking Essentials,7900,0,0,7900,1000,True,1
577,Everest Cumin Powder (Jeera),Everest,Cooking Essentials,3000,3,0,2900,50,True,50
578,Everest Sambhar Masala,Everest,Cooking Essentials,3400,2,0,3300,50,True,50
579,Maggi Chilly Chow Cuppa Noodles,Maggi,Cooking Essentials,5000,0,0,5000,70,True,70
580,Popular Essentials Mustard Seeds Rai Big,Popular Essentials,Cooking Essentials,2000,0,0,2000,100,True,100
581,Patanjali Cow's Ghee,Patanjali,Cooking Essentials,56500,0,0,56500,1000,True,1
582,Everest Amchur Powder,Everest,Cooking Essentials,4200,2,0,4100,50,True,50
583,Daawat Super Basmati Rice,Daawat,Cooking Essentials,18500,8,0,16900,1000,True,1
584,Popular Essentials Sabudana,Popular Essentials,Cooking Essentials,6000,10,0,5400,500,True,500
585,Popular Essentials Brown Sugar,Popular Essentials,Cooking Essentials,4000,0,0,4000,500,True,500
586,Everest Coriander Powder,Everest,Cooking Essentials,7000,10,0,6300,200,True,200
587,Sunfeast Yippee! Magic Masala Noodles,Sunfeast,Cooking Essentials,4800,6,0,4500,240,True,240
588,Tata Tea Gold,Tata,Cooking Essentials,3500,0,0,3500,100,True,200
589,Daawat Rozana Gold Basmati Rice,Daawat,Cooking Essentials,9000,1,0,8900,1000,True,1
590,Top Ramen Masala,Top Ramen,Cooking Essentials,9100,9,0,8200,560,True,560
591,Everest Turmeric Powder,Everest,Cooking Essentials,6700,10,0,6000,200,True,200
592,Popular Essentials Buckwheat Flour (Kuttu Atta),Popular Essentials,Cooking Essentials,12500,9,0,11300,500,True,500
593,Keya Italian Pizza Oregano,Keya,Cooking Essentials,10900,11,0,9700,80,True,80
594,Chef's Basket Durum Wheat Penne Pasta,Chef's Basket Durum Wheat,Cooking Essentials,16000,50,0,8000,500,True,500
595,Tata Sampann Kala Chana,Tata,Cooking Essentials,12500,0,0,12500,1000,True,1
596,India Gate Basmati Rice,India Gate,Cooking Essentials,21000,0,0,21000,1000,True,1
597,24 Mantra Organic Whole Wheat Atta,24 Mantra,Cooking Essentials,6400,7,0,5900,1000,True,1
598,Zorabian Chicken Kheema Parathas,Zorabian,Cooking Essentials,19000,0,0,19000,300,True,300
599,Sunfeast Pasta Treat Pack of Tomato Cheese,Sunfeast,Cooking Essentials,2800,17,0,2300,65,True,65
600,Sugarlite 50% Less Calories Sugar Pouch,Sugarlite,Cooking Essentials,9900,40,0,5900,500,True,500
601,Popular Essentials Sabja/Basil Seeds,Popular Essentials,Cooking Essentials,6000,15,0,5100,100,True,100
602,Patanjali Pure Honey,Patanjali,Cooking Essentials,9500,0,0,9500,250,True,250
603,Weikfield Falooda Mix - Mango,Weikfield,Cooking Essentials,4900,2,0,4800,200,True,200
605,Maggi Special Masala Spicy Yummy Noodles,Maggi,Cooking Essentials,7200,0,0,7200,280,True,280
606,Godrej Yummiez Chicken Breakfast Salami,Godrej,Cooking Essentials,15000,4,0,14300,250,True,250
607,Everest Saffron Kesar,Everest,Cooking Essentials,12000,0,0,12000,1,True,0
787,Maggi Magic Cubes (Vegetarian Masala) (Free 2 Cubes),Maggi,Munchies,3500,2,6,3400,48,False,48
1122,Mother Dairy Toned Milk Pouch,Mother Dairy,"Dairy, Bread & Batter",2500,0,4,2500,500,False,500
1123,Mother Dairy Classic Curd,Mother Dairy,"Dairy, Bread & Batter",3000,3,6,2900,400,False,400
1124,Mother Dairy Ultra Full Cream Milk,Mother Dairy,"Dairy, Bread & Batter",3100,0,4,3100,500,False,500
1125,Amul Butter - Pasteurised,Amul,"Dairy, Bread & Batter",5000,2,6,4900,100,False,100
1126,Britannia Sandwich White Bread,Britannia,"Dairy, Bread & Batter",3300,0,4,3300,350,False,350
1127,iD Curd Pouch,iD,"Dairy, Bread & Batter",3500,2,6,3400,400,False,400
1129,Britannia 100% Whole Wheat Bread,Britannia,"Dairy, Bread & Batter",4500,0,4,4500,450,False,450
1130,Britannia Healthy Slice Sandwich Bread,Britannia,"Dairy, Bread & Batter",4000,0,4,4000,450,False,450
1131,Gowardhan Classic Block Fresh Paneer,Gowardhan,"Dairy, Bread & Batter",8900,8,6,8100,200,False,200
1132,Amul Processed Cheese Cubes,Amul,"Dairy, Bread & Batter",10600,4,6,10100,200,False,200
1133,Britannia Pav,Britannia,"Dairy, Bread & Batter",2200,0,4,2200,250,False,250
1134,Amul Butter - Pasteurised,Amul,"Dairy, Bread & Batter",24500,2,6,24000,500,False,500
1137,Nestle A+ Nourish Dahi,Nestle,"Dairy, Bread & Batter",3500,2,6,3400,200,False,200
1138,Britannia Burger Bun with Sesame Seed,Britannia,"Dairy, Bread & Batter",1500,0,4,1500,100,False,100
1139,Amul Frozen Malai Paneer,Amul,"Dairy, Bread & Batter",7500,2,6,7300,200,False,200
1140,iD Natural Paneer,iD,"Dairy, Bread & Batter",10500,5,6,9900,200,False,200
1141,Britannia Fruit Bun,Britannia,"Dairy, Bread & Batter",1700,0,3,1700,100,False,100
1142,Amul Cheese - Processed Slices,Amul,"Dairy, Bread & Batter",12200,1,6,12000,200,False,200
1143,iD Curd Cup,iD,"Dairy, Bread & Batter",6000,0,6,6000,400,False,400
1144,The Bake Shop Premium White Sandwich Bread,The,"Dairy, Bread & Batter",3000,0,1,3000,400,False,400
1145,Britannia Multigrain Bread ,Britannia,"Dairy, Bread & Batter",5500,0,4,5500,400,False,400
1146,Amul Processed Cheese Block,Amul,"Dairy, Bread & Batter",10600,0,6,10600,200,False,200
1147,Nestle A+ Nourish Dahi,Nestle,"Dairy, Bread & Batter",7000,2,6,6800,400,False,400
1149,Epigamia Misti Doi,Epigamia,"Dairy, Bread & Batter",3000,0,6,3000,85,False,85
1150,Amul Cheese - Block,Amul,"Dairy, Bread & Batter",24500,2,6,24000,500,False,500
1151,Amul Butter - Pasteurised (School Pack),Amul,"Dairy, Bread & Batter",5900,3,6,5700,100,False,100
1152,Britannia Brown Bread ,Britannia,"Dairy, Bread & Batter",4200,0,4,4200,400,False,400
1154,Epigamia Natural Greek Yogurt,Epigamia,"Dairy, Bread & Batter",4500,0,6,4500,90,False,90
1155,The Bake Shop Pizza Base,The,"Dairy, Bread & Batter",3000,0,1,3000,150,False,150
1156,Amul Delicious Fat Spread - Cholesterol Free,Amul,"Dairy, Bread & Batter",1800,5,6,1700,100,False,100
1158,Nestle A+ Actiplus Probiotic Dahi Plain Curd,Nestle,"Dairy, Bread & Batter",7800,3,5,7500,400,False,400
1160,Amul Delicious Fat Spread - Cholesterol Free,Amul,"Dairy, Bread & Batter",8800,2,2,8600,500,False,500
1163,Amul Cheese - Pepper,Amul,"Dairy, Bread & Batter",8500,3,6,8200,200,False,200
1164,Amul Cheese Spread Creamy,Amul,"Dairy, Bread & Batter",8500,5,6,8000,180,False,180
1165,The Bake Shop Foot Long,The,"Dairy, Bread & Batter",4000,0,1,4000,200,False,200
1166,Amul Cheese Slices,Amul,"Dairy, Bread & Batter",36000,0,1,35900,750,False,750
1167,Suguna Sharp Egg ,Suguna,"Dairy, Bread & Batter",7200,13,3,6200,348,False,6
1168,Amul Cheese Sauce Mexican Salsa,Amul,"Dairy, Bread & Batter",7500,4,1,7200,200,False,200
1170,Amul Pizza Cheese Processed,Amul,"Dairy, Bread & Batter",10900,4,6,10400,200,False,200
1172,Amul Lite Spread,Amul,"Dairy, Bread & Batter",4000,2,5,3900,100,False,100
1173,Go Cheese Slice - Plain,Go,"Dairy, Bread & Batter",14000,5,6,13300,200,False,200
1175,RRO Sour Cream,RRO,"Dairy, Bread & Batter",27500,50,4,13700,200,False,200
1176,D'lecta Natural Feta Cheese Block,D'lecta,"Dairy, Bread & Batter",10000,5,4,9500,100,False,100
1177,Suguna Active - DHA,Suguna,"Dairy, Bread & Batter",7200,13,4,6200,348,False,6
1178,Go Cheese Processed Angles Plain,Go,"Dairy, Bread & Batter",10000,5,6,9500,160,False,160
1179,Epigamia Greek Yogurt - Natural,Epigamia,"Dairy, Bread & Batter",20000,0,1,20000,400,False,400
1180,Amul Unsalted Cooking Butter,Amul,"Dairy, Bread & Batter",24500,2,6,23800,500,False,500
1181,The Whole Truth Dark Chocolate Peanut Butter - Creamy,The,"Dairy, Bread & Batter",23500,25,6,17400,325,False,325
1182,The Laughing Cow Cheese Slices,The,"Dairy, Bread & Batter",15500,0,2,15500,200,False,200
1183,Epigamia Almond Milk Unsweetened Dairy Free,Epigamia,"Dairy, Bread & Batter",30000,33,4,19900,1000,False,1
1184,Go Cheese  Spread Plain,Go,"Dairy, Bread & Batter",9900,5,6,9400,200,False,200
1186,Amul Cheese Sauce Jalapeno,Amul,"Dairy, Bread & Batter",7500,0,5,7500,200,False,200
1187,D'lecta Cream Cheese,D'lecta,"Dairy, Bread & Batter",16900,4,4,16100,150,False,150
1188,D'lecta Natural Cheddar Slices,D'lecta,"Dairy, Bread & Batter",19900,5,6,18900,200,False,200
1189,Suguna Heart- Omega3,Suguna,"Dairy, Bread & Batter",7200,13,4,6200,348,False,6
1190,Go Cheese Spread - Garlic,Go,"Dairy, Bread & Batter",9900,5,6,9400,200,False,200
1191,Go Pizza Cheese,Go,"Dairy, Bread & Batter",14000,5,6,13300,200,False,200
1192,RRO Cheddar Block Cheese,RRO,"Dairy, Bread & Batter",29500,50,6,14700,200,False,200
1193,The Whole Truth Peanut Butter With Dates - Creamy No Sugar,The,"Dairy, Bread & Batter",21500,9,6,19400,325,False,325
1194,Suguna Fit Egg,Suguna,"Dairy, Bread & Batter",12000,43,4,6800,348,False,6
1196,RRO Fresh Ricotta,RRO,"Dairy, Bread & Batter",27500,50,6,13700,200,False,200
1197,D'lecta Cheese Cubes 2,D'lecta,"Dairy, Bread & Batter",14500,5,6,13700,200,False,200
1198,RRO Mozzarella Pizza Cheese,RRO,"Dairy, Bread & Batter",27500,50,6,13700,200,False,200
1199,The Laughing Cow Cheese Cubes,The,"Dairy, Bread & Batter",15000,0,4,15000,200,False,200
1200,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,Yogabar,"Dairy, Bread & Batter",22900,10,6,20600,400,False,400
1201,RRO Burrata Cheese,RRO,"Dairy, Bread & Batter",25000,50,4,12500,200,False,200
1202,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,The,"Dairy, Bread & Batter",23500,20,5,18800,325,False,325
1203,Go Cheese Processed Squares,Go,"Dairy, Bread & Batter",12500,5,6,11800,200,False,200
1204,Funfoods Peanut Butter Crunchy,Funfoods Peanut Butter,"Dairy, Bread & Batter",16900,7,1,15600,400,False,400
1205,Amul Safed Makkhan,Amul,"Dairy, Bread & Batter",23500,1,6,23200,500,False,500
1206,Go Cheese Spread - Four Pepper (Soft & Creamy),Go,"Dairy, Bread & Batter",9900,5,6,9400,200,False,200
1210,The Whole Truth Peanut Butter - Sweetened & Crunchy,The,"Dairy, Bread & Batter",21500,20,6,17200,325,False,325
1211,Go Processed Cheese Block,Go,"Dairy, Bread & Batter",12500,4,6,11900,200,False,200
1212,Go Cheese Processed Block,Go,"Dairy, Bread & Batter",24900,4,6,23700,400,False,400
1213,RRO Goat Milk Fetta Cheee,RRO,"Dairy, Bread & Batter",34500,31,6,23700,100,False,100
1214,RRO Mascarpone Cheese,RRO,"Dairy, Bread & Batter",35500,50,6,17700,200,False,200
1215,D'lecta Cheddar Cheese,D'lecta,"Dairy, Bread & Batter",19900,5,6,18900,200,False,200
1216,Funfoods Peanut Butter Creamy,Funfoods Peanut Butter,"Dairy, Bread & Batter",16900,0,1,16900,400,False,400
1218,D'lecta Cheese Block,D'lecta,"Dairy, Bread & Batter",14500,0,6,14500,200,False,200
1220,The Laughing Cow Plain Processed Cheese Block,The,"Dairy, Bread & Batter",15000,0,6,15000,200,False,200
1221,Yoga Bar Peanut Butter Dark Chocolate Jar,Yoga Bar,"Dairy, Bread & Batter",24900,0,4,24900,400,False,400
1222,The Laughing Cow Cheese Spread Plain,The,"Dairy, Bread & Batter",11000,0,6,11000,180,False,180
1223,Amul Malai Paneer Fresh ,Amul,"Dairy, Bread & Batter",7600,3,0,7300,200,True,200
1224,Amul Taaza Toned Homogenised Milk,Amul,"Dairy, Bread & Batter",6600,3,0,6400,1000,True,1
1226,Amul Lactose Free Milk,Amul,"Dairy, Bread & Batter",2500,4,0,2400,250,True,250
1227,The Bake Shop Whole Wheat Bread,The,"Dairy, Bread & Batter",4000,0,0,4000,400,True,400
1228,Amul Slim Trim Skimmed Milk,Amul,"Dairy, Bread & Batter",7500,0,0,7500,1000,True,1
1229,Amul Cheese Slices,Amul,"Dairy, Bread & Batter",7100,1,0,7000,100,True,100
1230,Amul Pizza Cheese - Mozzarella,Amul,"Dairy, Bread & Batter",10000,1,0,9900,200,True,200
1231,The Bake Shop Pizza Base Whole Wheat,The,"Dairy, Bread & Batter",3000,0,0,3000,150,True,150
